./Data/BW2025-02-07_16:15:06sky.txt
Duration (in s): 30
Calibrating: False
Temperature of the calibrator (in Celsius): nan
Azimuth angle from North: nan
Altitude angle from the horizon: 120.0
Temperature Outside (in Celsius): 2
Weather: nan
Units: Volts

Time (s), Voltage (V)
4.7206878662109375e-05,-0.3528
0.07504725456237793,-0.3529
0.11817312240600586,-0.3527
0.17430710792541504,-0.3529
0.21712994575500488,-0.3526
0.2742772102355957,-0.3531
0.31630897521972656,-0.3526
0.3732931613922119,-0.3531
0.4163079261779785,-0.3526
0.4732811450958252,-0.3529
0.5302829742431641,-0.3527
0.5722732543945312,-0.3527
0.6291570663452148,-0.3527
0.671943187713623,-0.3529
0.7288932800292969,-0.3528
0.7708921432495117,-0.3529
0.8288531303405762,-0.3526
0.8708231449127197,-0.3527
0.9278273582458496,-0.3526
0.9708490371704102,-0.3527
1.0268290042877197,-0.3528
1.0698020458221436,-0.3527
1.126894235610962,-0.3527
1.169856071472168,-0.3527
1.2268400192260742,-0.3527
1.2689321041107178,-0.3527
1.3258020877838135,-0.3528
1.3687810897827148,-0.3526
1.4258239269256592,-0.3529
1.4677801132202148,-0.3526
1.5247831344604492,-0.353
1.581768274307251,-0.3527
1.6247570514678955,-0.353
1.6817891597747803,-0.3526
1.723771095275879,-0.3528
1.7808072566986084,-0.3526
1.8237431049346924,-0.353
1.8807361125946045,-0.3526
1.9237103462219238,-0.3528
1.9797451496124268,-0.3525
2.022717237472534,-0.353
2.079740285873413,-0.3526
2.121704339981079,-0.3529
2.1797211170196533,-0.3527
2.221755266189575,-0.353
2.2787299156188965,-0.3527
2.321683168411255,-0.3527
2.3776791095733643,-0.3525
2.420691967010498,-0.3527
2.477653980255127,-0.3526
2.5206730365753174,-0.3527
2.5766820907592773,-0.3527
2.619676113128662,-0.3527
2.676673173904419,-0.3526
2.7196481227874756,-0.3527
2.7766430377960205,-0.3528
2.832655191421509,-0.3527
2.8756322860717773,-0.3528
2.9326400756835938,-0.3528
2.9756112098693848,-0.353
3.032626152038574,-0.3527
3.074615001678467,-0.353
3.131613254547119,-0.3528
3.174584150314331,-0.353
3.231602191925049,-0.3527
3.273630142211914,-0.3531
3.330579996109009,-0.3525
3.373566150665283,-0.353
3.4306061267852783,-0.3527
3.472562313079834,-0.3529
3.5296261310577393,-0.3526
3.57255220413208,-0.3529
3.6295652389526367,-0.3527
3.6865451335906982,-0.3529
3.7285361289978027,-0.3527
3.78554105758667,-0.3529
3.828526020050049,-0.3528
3.8855202198028564,-0.3527
3.927507162094116,-0.3527
3.9845130443573,-0.3528
4.027523040771484,-0.3528
4.084528207778931,-0.3529
4.127514123916626,-0.3527
4.183504104614258,-0.3528
4.226515293121338,-0.3531
4.283538103103638,-0.3528
4.325514078140259,-0.3528
4.383504152297974,-0.3524
4.425512313842773,-0.3528
4.482517957687378,-0.3527
4.5395121574401855,-0.3528
4.581495046615601,-0.3525
4.63850212097168,-0.353
4.681506156921387,-0.3526
4.738492250442505,-0.3529
4.780452251434326,-0.3526
4.837417364120483,-0.353
4.880417108535767,-0.3527
4.9373979568481445,-0.353
4.980417013168335,-0.3526
5.036409139633179,-0.3527
5.079391002655029,-0.3527
5.136373996734619,-0.3529
5.179371118545532,-0.3526
5.236371278762817,-0.3529
5.278430938720703,-0.3527
5.335369110107422,-0.353
5.378392219543457,-0.3527
5.4353461265563965,-0.3526
5.491378307342529,-0.3526
5.534362077713013,-0.3528
5.591339111328125,-0.3528
5.634331226348877,-0.3527
5.691342115402222,-0.3528
5.7333292961120605,-0.3525
5.790334939956665,-0.3529
5.833306074142456,-0.3525
5.890326023101807,-0.3528
5.932307958602905,-0.3528
5.989323139190674,-0.3529
6.032285213470459,-0.3527
6.089276313781738,-0.3529
6.131376266479492,-0.3526
6.188300132751465,-0.3529
6.231272220611572,-0.3525
6.288329124450684,-0.3529
6.331254005432129,-0.3527
6.387282133102417,-0.3529
6.44426703453064,-0.3526
6.487273216247559,-0.3527
6.54423713684082,-0.3526
6.587230920791626,-0.3528
6.644272089004517,-0.3525
6.686450242996216,-0.3528
6.743260145187378,-0.3527
6.786266088485718,-0.3527
6.84324312210083,-0.3526
6.885250091552734,-0.3527
6.942198038101196,-0.3528
6.985203266143799,-0.353
7.04219913482666,-0.3528
7.084218263626099,-0.3528
7.141191244125366,-0.3528
7.184180974960327,-0.3527
7.241176128387451,-0.3529
7.298312187194824,-0.3527
7.340174198150635,-0.353
7.397184133529663,-0.3527
7.440139055252075,-0.3529
7.4971630573272705,-0.3528
7.539150238037109,-0.3532
7.596120119094849,-0.3527
7.639111280441284,-0.3531
7.696197271347046,-0.3526
7.738180160522461,-0.3529
7.795166969299316,-0.3526
7.8381311893463135,-0.3529
7.895113945007324,-0.3526
7.938104152679443,-0.353
7.994127035140991,-0.3525
8.037139177322388,-0.353
8.094098329544067,-0.3525
8.13709306716919,-0.3528
8.193075180053711,-0.3527
8.250108242034912,-0.3528
8.293076038360596,-0.3527
8.35006308555603,-0.3528
8.393041133880615,-0.3528
8.449031114578247,-0.3528
8.492030143737793,-0.3528
8.54904317855835,-0.3527
8.591020107269287,-0.3529
8.649026155471802,-0.3528
8.691002130508423,-0.3527
8.74809217453003,-0.3526
8.791027307510376,-0.3529
8.84799313545227,-0.3527
8.889987230300903,-0.3527
8.947026252746582,-0.3528
8.989973068237305,-0.3529
9.04699420928955,-0.3527
9.088966131210327,-0.353
9.1459801197052,-0.3526
9.20294713973999,-0.353
9.246008157730103,-0.3525
9.302979230880737,-0.3528
9.344978332519531,-0.3527
9.40194296836853,-0.353
9.444935321807861,-0.3527
9.5019371509552,-0.3528
9.543936014175415,-0.3526
9.6009202003479,-0.3529
9.644025087356567,-0.3526
9.70113730430603,-0.3528
9.743280172348022,-0.3528
9.800148963928223,-0.3528
9.843170166015625,-0.3527
9.900168180465698,-0.3527
9.943263053894043,-0.3527
9.99926233291626,-0.3527
10.042184352874756,-0.3526
10.099250316619873,-0.3526
10.156237125396729,-0.3528
10.198147058486938,-0.3527
10.255230903625488,-0.3529
10.298232078552246,-0.3527
10.355221033096313,-0.3528
10.397233247756958,-0.3526
10.454232215881348,-0.3528
10.49723219871521,-0.3527
10.553990125656128,-0.3529
10.597000122070312,-0.3526
10.65294098854065,-0.353
10.695824146270752,-0.3526
10.752961158752441,-0.3528
10.795881271362305,-0.3526
10.852804183959961,-0.3529
10.894814252853394,-0.3525
10.951820135116577,-0.353
10.994845151901245,-0.3525
11.051790237426758,-0.3526
11.108747959136963,-0.3526
11.150857925415039,-0.3527
11.207794189453125,-0.3526
11.250755071640015,-0.3528
11.307773113250732,-0.3527
11.349740028381348,-0.3526
11.406735181808472,-0.3525
11.449740171432495,-0.3526
11.506722211837769,-0.3527
11.548739194869995,-0.3526
11.605721235275269,-0.3528
11.648698091506958,-0.3525
11.705714225769043,-0.3527
11.747758150100708,-0.3527
11.804821014404297,-0.3529
11.861712217330933,-0.3527
11.904673099517822,-0.353
11.961701154708862,-0.3525
12.003681182861328,-0.353
12.060811042785645,-0.3525
12.103686094284058,-0.3528
12.160692930221558,-0.3525
12.203659057617188,-0.3528
12.259676218032837,-0.3526
12.302647113800049,-0.3529
12.359691143035889,-0.3524
12.40265417098999,-0.3529
12.458624124526978,-0.3526
12.501612186431885,-0.3529
12.558728218078613,-0.3525
12.600645065307617,-0.3527
12.658611297607422,-0.3526
12.714604139328003,-0.3529
12.757622003555298,-0.3526
12.8146333694458,-0.3527
12.856611013412476,-0.3527
12.914568901062012,-0.3526
12.956565141677856,-0.3527
13.013576984405518,-0.3529
13.05656123161316,-0.3529
13.113544940948486,-0.3525
13.15554404258728,-0.3527
13.212543964385986,-0.3526
13.25555419921875,-0.3528
13.312557220458984,-0.3526
13.35453724861145,-0.3527
13.411542177200317,-0.3525
13.468514204025269,-0.3529
13.511512041091919,-0.3524
13.567566156387329,-0.3528
13.61051321029663,-0.3527
13.667510986328125,-0.353
13.710539102554321,-0.3526
13.767633199691772,-0.3527
13.80953598022461,-0.3526
13.866489171981812,-0.353
13.909461975097656,-0.3525
13.966463088989258,-0.3529
14.008472204208374,-0.3527
14.065505981445312,-0.3529
14.108471155166626,-0.3527
14.16544508934021,-0.3528
14.20746898651123,-0.3526
14.264486074447632,-0.3527
14.32143521308899,-0.3527
14.364424228668213,-0.3526
14.421442031860352,-0.3528
14.46342134475708,-0.3525
14.52040719985962,-0.3526
14.563416004180908,-0.3525
14.620407104492188,-0.3526
14.66237735748291,-0.3527
14.719378232955933,-0.3528
14.76239824295044,-0.3525
14.819387197494507,-0.3529
14.862389087677002,-0.3525
14.918349027633667,-0.353
14.961364984512329,-0.3526
15.018360137939453,-0.3529
15.061349153518677,-0.3525
15.118358135223389,-0.3528
15.174377202987671,-0.3527
15.217374324798584,-0.3529
15.274416208267212,-0.3527
15.317353963851929,-0.353
15.374346017837524,-0.3527
15.416361331939697,-0.3528
15.473345041275024,-0.3527
15.516346216201782,-0.3526
15.573339223861694,-0.3526
15.615373134613037,-0.3526
15.672338247299194,-0.3526
15.715331077575684,-0.3529
15.772364139556885,-0.3526
15.814331293106079,-0.3528
15.871276140213013,-0.3527
15.914254188537598,-0.3527
15.971280097961426,-0.353
16.028275966644287,-0.3526
16.07023000717163,-0.3528
16.127325296401978,-0.3527
16.17025923728943,-0.3528
16.227261304855347,-0.3526
16.26927900314331,-0.353
16.326226234436035,-0.3526
16.369218111038208,-0.353
16.42619514465332,-0.3524
16.469252109527588,-0.3529
16.525206089019775,-0.3527
16.568178176879883,-0.353
16.625179290771484,-0.3526
16.668198108673096,-0.3529
16.724180936813354,-0.3526
16.76718807220459,-0.353
16.824198246002197,-0.3529
16.881229162216187,-0.353
16.924152135849,-0.3528
16.98014807701111,-0.3527
17.023150205612183,-0.3527
17.080175161361694,-0.3528
17.12216019630432,-0.3528
17.180135250091553,-0.3527
17.22212505340576,-0.3528
17.279337167739868,-0.3528
17.322158098220825,-0.3527
17.379152059555054,-0.3526
17.42113208770752,-0.3527
17.478129148483276,-0.3526
17.521140098571777,-0.3529
17.577142000198364,-0.3527
