./Data/BW2025-02-07_16:14:07sky.txt
Duration (in s): 30
Calibrating: False
Temperature of the calibrator (in Celsius): nan
Azimuth angle from North: nan
Altitude angle from the horizon: 130.0
Temperature Outside (in Celsius): 2
Weather: nan
Units: Volts

Time (s), Voltage (V)
5.1975250244140625e-05,-0.3466
0.03779482841491699,-0.3461
0.09471702575683594,-0.3465
0.1376657485961914,-0.3463
0.19496774673461914,-0.3463
0.23683691024780273,-0.3463
0.29395580291748047,-0.3464
0.3367948532104492,-0.3465
0.393967866897583,-0.3464
0.4368457794189453,-0.3463
0.492952823638916,-0.3465
0.5358858108520508,-0.3466
0.5929789543151855,-0.3464
0.6358768939971924,-0.3464
0.6919801235198975,-0.3462
0.7348649501800537,-0.3464
0.7919719219207764,-0.3463
0.8347978591918945,-0.3464
0.8907647132873535,-0.3463
0.9476509094238281,-0.3465
0.9906539916992188,-0.3462
1.04758882522583,-0.3465
1.090669870376587,-0.3463
1.1466970443725586,-0.3465
1.1895968914031982,-0.3462
1.2467100620269775,-0.3466
1.289578914642334,-0.3462
1.3466229438781738,-0.3466
1.3885200023651123,-0.3463
1.4455039501190186,-0.3465
1.488710880279541,-0.3462
1.5455448627471924,-0.3465
1.588521957397461,-0.3463
1.6444909572601318,-0.3465
1.6875379085540771,-0.3462
1.7444989681243896,-0.3464
1.7864909172058105,-0.3464
1.8444769382476807,-0.3464
1.9004969596862793,-0.3462
1.9434938430786133,-0.3461
2.000488042831421,-0.3463
2.0424888134002686,-0.3461
2.0994789600372314,-0.3463
2.1425087451934814,-0.3461
2.1994450092315674,-0.3465
2.2415268421173096,-0.3462
2.2984488010406494,-0.3464
2.3414249420166016,-0.3461
2.3984298706054688,-0.3463
2.441410779953003,-0.3461
2.4974558353424072,-0.3466
2.5544159412384033,-0.346
2.5974059104919434,-0.3466
2.6543939113616943,-0.3461
2.6973979473114014,-0.3463
2.753394842147827,-0.3463
2.7963640689849854,-0.3463
2.8533618450164795,-0.3462
2.896383047103882,-0.3462
2.9534149169921875,-0.3462
2.995361804962158,-0.3464
3.052340030670166,-0.3462
3.0953516960144043,-0.3463
3.152332067489624,-0.3462
3.19435977935791,-0.3462
3.2513318061828613,-0.3462
3.2943248748779297,-0.3462
3.351353883743286,-0.3464
3.408284902572632,-0.3463
3.4503068923950195,-0.3464
3.507321834564209,-0.3462
3.5503358840942383,-0.3465
3.6072897911071777,-0.3462
3.6492910385131836,-0.3466
3.7063539028167725,-0.3462
3.749281883239746,-0.3464
3.8062679767608643,-0.3462
3.848259925842285,-0.3464
3.9052658081054688,-0.3463
3.948300838470459,-0.3464
4.0052809715271,-0.3461
4.048244953155518,-0.3462
4.104252815246582,-0.3463
4.147268772125244,-0.3464
4.204217910766602,-0.3461
4.247238874435425,-0.3463
4.303200006484985,-0.3461
4.346272945404053,-0.3463
4.403199911117554,-0.3462
4.446252107620239,-0.3463
4.50223183631897,-0.3464
4.559208869934082,-0.3463
4.602181911468506,-0.3465
4.659186840057373,-0.3463
4.701188802719116,-0.3465
4.759188890457153,-0.3463
4.8011720180511475,-0.3464
4.858151912689209,-0.346
4.901153087615967,-0.3463
4.957220792770386,-0.3461
5.000172853469849,-0.3464
5.057127952575684,-0.3462
5.100157022476196,-0.3465
5.157140016555786,-0.3463
5.199110984802246,-0.3464
5.256103992462158,-0.3461
5.299123048782349,-0.3463
5.356122970581055,-0.3462
5.412113904953003,-0.3464
5.455121994018555,-0.3463
5.512126922607422,-0.3462
5.555103063583374,-0.3462
5.612072944641113,-0.3462
5.654079914093018,-0.3462
5.711066961288452,-0.3464
5.754057884216309,-0.3462
5.811074733734131,-0.3463
5.8531129360198975,-0.3464
5.91004490852356,-0.3462
5.953028917312622,-0.3463
6.010210752487183,-0.3462
6.052053928375244,-0.3464
6.109026908874512,-0.3462
6.152090787887573,-0.3465
6.209053993225098,-0.3463
6.252017974853516,-0.3465
6.30802583694458,-0.3462
6.351003885269165,-0.3465
6.408044815063477,-0.3462
6.451027870178223,-0.3464
6.507987022399902,-0.3462
6.5639848709106445,-0.3464
6.606989860534668,-0.3461
6.663961887359619,-0.3463
6.706986904144287,-0.3461
