./Data/BW2025-02-07_16:09:39sky.txt
Duration (in s): 30
Calibrating: False
Temperature of the calibrator (in Celsius): nan
Azimuth angle from North: nan
Altitude angle from the horizon: 170.0
Temperature Outside (in Celsius): 2
Weather: nan
Units: Volts

Time (s), Voltage (V)
4.100799560546875e-05,-0.3374
0.04659104347229004,-0.3373
0.1036679744720459,-0.3374
0.14661884307861328,-0.3372
0.2028217315673828,-0.3376
0.2458019256591797,-0.3372
0.30280184745788574,-0.3376
0.34580302238464355,-0.3373
0.40282392501831055,-0.3374
0.44478392601013184,-0.3371
0.5018548965454102,-0.3374
0.5447018146514893,-0.3373
0.601794958114624,-0.3374
0.643726110458374,-0.3373
0.7008287906646729,-0.3375
0.7437119483947754,-0.3372
0.8005948066711426,-0.3373
0.8576288223266602,-0.3373
0.8995671272277832,-0.3372
0.9565150737762451,-0.3373
0.9994759559631348,-0.3373
1.0564510822296143,-0.3374
1.0983500480651855,-0.3372
1.1554679870605469,-0.3373
1.1985368728637695,-0.3372
1.2554450035095215,-0.3374
1.2974679470062256,-0.3371
1.3543670177459717,-0.3375
1.397350788116455,-0.3372
1.4543259143829346,-0.3375
1.4973371028900146,-0.3373
1.553380012512207,-0.3374
1.5962839126586914,-0.3373
1.6533350944519043,-0.3374
1.6962809562683105,-0.3371
1.753283977508545,-0.3375
1.8093249797821045,-0.3374
1.8523461818695068,-0.3374
1.9092779159545898,-0.3371
1.9522480964660645,-0.3374
2.0082619190216064,-0.3372
2.051262855529785,-0.3374
2.108258008956909,-0.3372
2.1512539386749268,-0.3375
2.208238124847412,-0.3371
2.250244140625,-0.3372
2.3072149753570557,-0.3371
2.350234031677246,-0.3374
2.4071919918060303,-0.3372
2.4492030143737793,-0.3374
2.5061819553375244,-0.3373
2.5492138862609863,-0.3373
2.6062138080596924,-0.3372
2.6482479572296143,-0.3372
2.705188035964966,-0.3374
2.7621660232543945,-0.3373
2.8052029609680176,-0.3374
2.8621950149536133,-0.3372
2.904155969619751,-0.3375
2.9611289501190186,-0.3373
3.004201889038086,-0.3374
3.0611350536346436,-0.3373
3.1031649112701416,-0.3375
3.1601178646087646,-0.3371
3.2031538486480713,-0.3374
3.2601358890533447,-0.3372
3.3021209239959717,-0.3374
3.359172821044922,-0.337
3.402101993560791,-0.3374
3.459120750427246,-0.3372
3.501124143600464,-0.3374
3.558094024658203,-0.3373
3.615109920501709,-0.3374
3.658078908920288,-0.3373
3.7151458263397217,-0.3375
3.757140874862671,-0.3375
3.814084053039551,-0.3374
3.8570947647094727,-0.3373
3.9141030311584473,-0.3374
3.957030773162842,-0.3374
4.013071060180664,-0.3372
4.056020975112915,-0.3374
4.11304497718811,-0.3373
4.156069040298462,-0.3373
4.213053941726685,-0.3372
4.255069971084595,-0.3374
4.312028884887695,-0.3371
4.36897087097168,-0.3373
4.41212010383606,-0.3372
4.468065023422241,-0.3375
4.511008024215698,-0.337
4.5679848194122314,-0.3374
4.610966920852661,-0.3371
4.667989015579224,-0.3375
4.709981918334961,-0.3373
4.766981840133667,-0.3376
4.809962034225464,-0.3373
4.867017984390259,-0.3374
4.908951997756958,-0.3372
4.965962886810303,-0.3373
5.008967876434326,-0.3372
5.065943956375122,-0.3374
5.107913017272949,-0.3372
5.164921998977661,-0.3373
5.221935749053955,-0.3373
5.264933109283447,-0.3372
5.321951866149902,-0.3373
5.363991022109985,-0.3372
5.420875072479248,-0.3372
5.463868856430054,-0.3372
5.520880937576294,-0.3374
5.562862157821655,-0.337
5.619874000549316,-0.3374
5.662853956222534,-0.3372
5.719857931137085,-0.3372
5.762834787368774,-0.3371
5.81888484954834,-0.3374
5.861881971359253,-0.3371
5.918835878372192,-0.3374
5.961821794509888,-0.337
6.018840074539185,-0.3374
6.074826955795288,-0.337
6.117821931838989,-0.3374
6.1748127937316895,-0.3372
6.217781066894531,-0.3373
6.273841857910156,-0.3371
6.316805839538574,-0.3373
6.373850107192993,-0.3372
6.416790008544922,-0.3372
6.473767995834351,-0.3373
6.515855073928833,-0.3374
6.572781085968018,-0.3372
6.6157708168029785,-0.3371
6.672760009765625,-0.3372
6.714747905731201,-0.3373
6.771776914596558,-0.3372
6.814746141433716,-0.3373
6.871788024902344,-0.3375
6.9287238121032715,-0.3371
6.970725774765015,-0.3374
7.027707815170288,-0.3373
7.070733070373535,-0.3374
7.127701997756958,-0.3372
7.169690132141113,-0.3374
7.226674795150757,-0.3372
7.269675970077515,-0.3374
7.326704740524292,-0.3371
7.368680000305176,-0.3375
7.425708055496216,-0.3371
7.468670845031738,-0.3376
7.525658845901489,-0.3371
7.567651033401489,-0.3375
7.624666929244995,-0.3372
7.667691946029663,-0.3376
7.7246620655059814,-0.3372
7.781653881072998,-0.3377
7.823633909225464,-0.3373
7.8806798458099365,-0.3375
7.9236159324646,-0.3372
7.980626821517944,-0.3375
8.02361011505127,-0.3373
8.079628944396973,-0.3375
8.122586727142334,-0.3374
8.179595947265625,-0.3373
8.222635984420776,-0.3373
8.279622793197632,-0.3374
8.321583032608032,-0.3374
8.378590822219849,-0.3374
8.42155909538269,-0.3376
8.47854495048523,-0.3371
8.535555124282837,-0.3374
8.577562093734741,-0.3371
8.634528875350952,-0.3372
8.67759108543396,-0.3372
8.733598947525024,-0.3374
8.776787996292114,-0.3371
8.833621978759766,-0.3376
8.876548767089844,-0.3372
8.93352198600769,-0.3374
8.975646018981934,-0.337
9.032619953155518,-0.3375
9.075686931610107,-0.3371
9.132663011550903,-0.3373
9.174612998962402,-0.3371
9.23169207572937,-0.3372
9.274629831314087,-0.3371
9.331546068191528,-0.3374
9.373705863952637,-0.3372
9.430524826049805,-0.3371
9.487562894821167,-0.3371
9.530523777008057,-0.3371
9.587609052658081,-0.3371
9.629562139511108,-0.3372
9.686573028564453,-0.3372
9.729626893997192,-0.3371
9.786694765090942,-0.3372
9.829755783081055,-0.3371
9.885823965072632,-0.3372
9.928828954696655,-0.3371
9.985825061798096,-0.3372
10.028671979904175,-0.337
10.084841012954712,-0.3373
10.127664804458618,-0.3372
10.184659004211426,-0.3373
10.227673053741455,-0.3371
10.28477692604065,-0.3375
10.340816974639893,-0.3371
10.383686780929565,-0.3374
10.44080400466919,-0.3371
10.483558893203735,-0.3374
10.53959608078003,-0.3371
10.582635879516602,-0.3373
10.639585018157959,-0.3371
10.682671785354614,-0.3374
10.739713907241821,-0.3371
10.781697988510132,-0.3373
10.838582992553711,-0.337
10.88138484954834,-0.3372
10.938372135162354,-0.3372
10.980403900146484,-0.3373
11.037622928619385,-0.3372
11.080451965332031,-0.3372
11.137432098388672,-0.3372
11.179445028305054,-0.3372
11.236420154571533,-0.3371
11.279295921325684,-0.3373
11.336603879928589,-0.3373
11.378546953201294,-0.3371
11.435439825057983,-0.3374
11.492407083511353,-0.337
11.535402059555054,-0.3373
11.592527866363525,-0.3372
11.634307146072388,-0.3373
11.691349983215332,-0.3373
11.734391927719116,-0.3374
11.791285991668701,-0.3373
11.834339141845703,-0.3374
11.890414953231812,-0.337
11.933325052261353,-0.3374
11.99052381515503,-0.3372
12.033316135406494,-0.3375
12.089232921600342,-0.3372
12.13223910331726,-0.3374
12.189247846603394,-0.3371
12.246229887008667,-0.3375
12.288197755813599,-0.3372
12.34522294998169,-0.3374
12.388168811798096,-0.3373
12.445213794708252,-0.3372
12.48815107345581,-0.3373
12.54421877861023,-0.3373
12.587199926376343,-0.3373
12.644200801849365,-0.3373
12.68715786933899,-0.3373
12.743138074874878,-0.3372
12.786117792129517,-0.3373
12.843255043029785,-0.3372
12.886126041412354,-0.3373
12.943167924880981,-0.3371
12.999167919158936,-0.3373
13.042172908782959,-0.3371
13.099109888076782,-0.3374
13.142084836959839,-0.3369
13.199087142944336,-0.3374
13.241079092025757,-0.337
13.298058986663818,-0.3374
13.341092109680176,-0.337
13.39803695678711,-0.3372
13.440052032470703,-0.3371
13.497026920318604,-0.3374
13.540021896362305,-0.3371
13.597028017044067,-0.3374
13.639018058776855,-0.3372
13.696070909500122,-0.3373
13.73905897140503,-0.3372
13.796095848083496,-0.3372
13.839038848876953,-0.3372
13.89500379562378,-0.3372
13.937981843948364,-0.3372
13.994980096817017,-0.3372
14.037982940673828,-0.3371
14.093992948532104,-0.3372
14.151059865951538,-0.3372
14.19426679611206,-0.3371
14.251268863677979,-0.3373
14.294105052947998,-0.3371
14.350013971328735,-0.3372
14.392958879470825,-0.3371
14.449957132339478,-0.3371
14.492954015731812,-0.3371
14.549974918365479,-0.3373
14.591982126235962,-0.3371
14.648926019668579,-0.3374
14.69201397895813,-0.3371
14.748922109603882,-0.3373
14.80497407913208,-0.3372
14.84794807434082,-0.3373
14.904932975769043,-0.337
14.947877883911133,-0.3374
15.004866123199463,-0.3371
15.046891927719116,-0.3373
15.103914976119995,-0.3371
15.146865844726562,-0.3373
15.203886985778809,-0.3371
15.245919942855835,-0.3373
15.302911043167114,-0.3372
15.345890998840332,-0.3373
15.40288782119751,-0.3372
15.444837093353271,-0.337
15.50186276435852,-0.3371
15.544824123382568,-0.3372
15.601818084716797,-0.3372
15.644816875457764,-0.3371
15.701005935668945,-0.3372
15.757958889007568,-0.3371
15.800853967666626,-0.3373
15.857846975326538,-0.3371
15.90082311630249,-0.3374
15.956779956817627,-0.3371
15.999770879745483,-0.3375
16.056797981262207,-0.3371
16.098803997039795,-0.3373
16.155794858932495,-0.337
16.19876503944397,-0.3373
16.255883932113647,-0.3369
16.29797887802124,-0.3374
16.3560209274292,-0.3372
16.3977689743042,-0.3373
16.45480704307556,-0.3371
16.497745990753174,-0.3374
16.553714990615845,-0.3372
16.611747980117798,-0.3372
16.65372395515442,-0.3369
16.710731983184814,-0.3372
16.75383496284485,-0.3372
