./Data/BW2025-02-07_16:16:50sky.txt
Duration (in s): 30
Calibrating: False
Temperature of the calibrator (in Celsius): nan
Azimuth angle from North: nan
Altitude angle from the horizon: 100.0
Temperature Outside (in Celsius): 2
Weather: nan
Units: Volts

Time (s), Voltage (V)
4.9114227294921875e-05,-0.413
0.04253506660461426,-0.4125
0.09953904151916504,-0.413
0.14252996444702148,-0.4126
0.1987590789794922,-0.4128
0.24172210693359375,-0.4128
0.29872608184814453,-0.4128
0.34166693687438965,-0.4126
0.39873504638671875,-0.4127
0.4547140598297119,-0.4126
0.49773502349853516,-0.4126
0.5547139644622803,-0.4127
0.597743034362793,-0.4126
0.6546158790588379,-0.4128
0.6964199542999268,-0.4125
0.7534351348876953,-0.4126
0.7964258193969727,-0.4127
0.8533749580383301,-0.4127
0.8953361511230469,-0.4126
0.9523618221282959,-0.4128
0.9953770637512207,-0.4124
1.0522940158843994,-0.4129
1.0942749977111816,-0.4126
1.1514160633087158,-0.413
1.194350004196167,-0.4127
1.2513360977172852,-0.4128
1.3083469867706299,-0.4125
1.3502991199493408,-0.4128
1.4073641300201416,-0.4125
1.4503540992736816,-0.4128
1.50736403465271,-0.4125
1.5493700504302979,-0.4125
1.6064629554748535,-0.4126
1.6494419574737549,-0.4127
1.706355094909668,-0.4125
1.7493858337402344,-0.4127
1.8053381443023682,-0.4125
1.8482999801635742,-0.4126
1.9053092002868652,-0.4126
1.9473230838775635,-0.4125
2.004315137863159,-0.4126
2.0473251342773438,-0.4126
2.104304075241089,-0.4126
2.161267042160034,-0.4125
2.204267978668213,-0.4127
2.2602999210357666,-0.4125
2.3032820224761963,-0.4127
2.36023211479187,-0.4125
2.403259038925171,-0.4128
2.4602348804473877,-0.4124
2.5022199153900146,-0.4129
2.5592360496520996,-0.4124
2.602248191833496,-0.4127
2.65923810005188,-0.4124
2.7012789249420166,-0.4126
2.758251905441284,-0.4126
2.8152010440826416,-0.4127
2.8582088947296143,-0.4126
2.914196014404297,-0.4127
2.9571828842163086,-0.4125
3.0141959190368652,-0.4128
3.057180166244507,-0.4127
3.1131927967071533,-0.4127
3.156144142150879,-0.4127
3.2131879329681396,-0.4127
3.256181001663208,-0.4128
3.3131649494171143,-0.4127
3.3551480770111084,-0.4127
3.4121241569519043,-0.4127
3.455141067504883,-0.4128
3.5121278762817383,-0.4126
3.5541069507598877,-0.4127
3.611119031906128,-0.4125
3.6681151390075684,-0.4128
3.7111048698425293,-0.4124
3.7681288719177246,-0.4129
3.8100991249084473,-0.4124
3.8671231269836426,-0.4127
3.910093069076538,-0.4124
3.9670770168304443,-0.4128
4.009078025817871,-0.4125
4.066158056259155,-0.4129
4.109081983566284,-0.4125
4.16609001159668,-0.413
4.208044052124023,-0.4125
4.26507306098938,-0.4126
4.30804705619812,-0.4125
4.36504602432251,-0.4128
4.408041000366211,-0.4125
4.464177131652832,-0.4126
4.521045923233032,-0.4125
4.564013957977295,-0.4125
4.6209471225738525,-0.4126
