./Data/BW2025-02-07_16:16:06sky.txt
Duration (in s): 30
Calibrating: False
Temperature of the calibrator (in Celsius): nan
Azimuth angle from North: nan
Altitude angle from the horizon: 110.0
Temperature Outside (in Celsius): 2
Weather: nan
Units: Volts

Time (s), Voltage (V)
5.888938903808594e-05,-0.3723
0.034848928451538086,-0.372
0.07684493064880371,-0.3722
0.11988186836242676,-0.372
0.17691493034362793,-0.3721
0.23406100273132324,-0.372
0.27605390548706055,-0.3723
0.3330380916595459,-0.372
0.3759589195251465,-0.3723
0.4327840805053711,-0.372
0.47571516036987305,-0.3723
0.531890869140625,-0.3719
0.5748209953308105,-0.3722
0.6318509578704834,-0.372
0.67374587059021,-0.3724
0.7317230701446533,-0.372
0.773698091506958,-0.3722
0.8307168483734131,-0.3719
0.8876841068267822,-0.3722
0.9298810958862305,-0.3721
0.986638069152832,-0.3721
1.0296690464019775,-0.3721
1.0866191387176514,-0.3719
1.129729986190796,-0.372
1.1857531070709229,-0.3721
1.2287449836730957,-0.3721
1.2856597900390625,-0.372
1.3287160396575928,-0.3721
1.3846640586853027,-0.3721
1.4276061058044434,-0.3723
1.484673023223877,-0.3721
1.5276780128479004,-0.3723
1.584662914276123,-0.3721
1.6266109943389893,-0.3722
1.6836390495300293,-0.3721
1.7406420707702637,-0.3723
1.7836449146270752,-0.3719
1.839522123336792,-0.3723
1.8825640678405762,-0.3718
1.9396429061889648,-0.3722
1.9826149940490723,-0.372
2.0397350788116455,-0.3723
2.081620931625366,-0.372
2.1385929584503174,-0.3722
2.181623935699463,-0.372
2.238572120666504,-0.3721
2.280557155609131,-0.372
2.3375370502471924,-0.3723
2.3805880546569824,-0.372
2.437559127807617,-0.3724
2.479557991027832,-0.372
2.5366899967193604,-0.3722
2.5795960426330566,-0.3722
2.636565923690796,-0.3719
2.6795709133148193,-0.3721
2.735584020614624,-0.3721
2.793548107147217,-0.372
2.835512161254883,-0.3721
2.89253306388855,-0.3723
2.935497999191284,-0.372
2.991549015045166,-0.3722
3.034532070159912,-0.3719
3.0915119647979736,-0.3723
3.1344377994537354,-0.3721
3.190453052520752,-0.3723
3.2334249019622803,-0.3721
3.2904269695281982,-0.3723
3.3333890438079834,-0.372
3.3904340267181396,-0.3724
3.4324169158935547,-0.372
3.4893949031829834,-0.3724
3.532409191131592,-0.372
3.5893959999084473,-0.3723
3.631395101547241,-0.372
3.688370943069458,-0.3723
3.745375871658325,-0.3722
3.788393020629883,-0.3723
3.8453428745269775,-0.3721
3.8873589038848877,-0.3721
3.9444758892059326,-0.3722
3.9875130653381348,-0.3722
4.0444090366363525,-0.372
4.086341857910156,-0.3721
4.143337965011597,-0.3721
4.186308145523071,-0.3721
4.243288993835449,-0.372
4.28527307510376,-0.3721
4.342270851135254,-0.3721
4.385277986526489,-0.3721
4.44226598739624,-0.3724
4.499274969100952,-0.372
4.541266918182373,-0.3723
4.598414182662964,-0.3719
4.641247987747192,-0.3722
4.698293924331665,-0.372
4.740187883377075,-0.3723
4.797274112701416,-0.372
4.840145826339722,-0.3723
4.897284030914307,-0.372
4.939230918884277,-0.3723
4.996232032775879,-0.3721
5.039215087890625,-0.3724
5.096222877502441,-0.3721
5.139182090759277,-0.3722
5.195194959640503,-0.372
5.2381579875946045,-0.3723
5.295150995254517,-0.3721
5.338139057159424,-0.3723
5.395172119140625,-0.3722
5.451174974441528,-0.3722
5.494143009185791,-0.3724
5.551162958145142,-0.3722
5.594153881072998,-0.3723
5.6501219272613525,-0.3721
5.693092107772827,-0.372
5.750110864639282,-0.3722
5.793124198913574,-0.3722
5.8501060009002686,-0.3722
5.892107009887695,-0.3724
5.949057102203369,-0.3721
5.992026090621948,-0.3723
6.049062967300415,-0.3721
6.090992212295532,-0.3723
6.148037910461426,-0.372
6.1910741329193115,-0.3723
6.248044967651367,-0.3721
6.289952039718628,-0.3723
6.347052097320557,-0.3722
6.389986038208008,-0.3724
6.447037935256958,-0.3722
6.503961086273193,-0.3724
6.545994997024536,-0.3723
6.602950811386108,-0.3722
6.6459879875183105,-0.3721
6.702888011932373,-0.3722
6.744951963424683,-0.3722
6.801919937133789,-0.3723
6.844879150390625,-0.3721
6.901885986328125,-0.3721
6.9448487758636475,-0.3722
7.000914812088013,-0.3721
7.043935060501099,-0.3723
7.100874900817871,-0.372
7.143835783004761,-0.3724
7.200938940048218,-0.3721
7.242863178253174,-0.3723
7.299867153167725,-0.3721
7.342813968658447,-0.3724
7.39988899230957,-0.372
7.456863880157471,-0.3722
7.498867034912109,-0.372
7.55600905418396,-0.3725
7.598843812942505,-0.3721
7.655842065811157,-0.3722
7.6978371143341064,-0.3722
7.754796981811523,-0.3723
7.797735929489136,-0.372
7.8547608852386475,-0.3723
7.896842956542969,-0.372
7.95372200012207,-0.3723
7.996767044067383,-0.372
8.053809881210327,-0.3723
8.095757961273193,-0.3723
8.15276288986206,-0.3721
8.209723949432373,-0.3721
8.25275707244873,-0.3722
8.309757947921753,-0.3722
8.351728916168213,-0.3722
8.40872597694397,-0.3722
8.451727151870728,-0.3721
8.508721828460693,-0.3721
8.551685094833374,-0.372
8.607685089111328,-0.3723
8.650701999664307,-0.3721
8.707662105560303,-0.3723
8.749657154083252,-0.3721
8.806629180908203,-0.3722
8.849719047546387,-0.372
8.906671047210693,-0.3724
8.948621988296509,-0.372
9.005597829818726,-0.3722
9.062728881835938,-0.3721
9.105637073516846,-0.3724
9.16261100769043,-0.3721
9.204561948776245,-0.3722
9.262590885162354,-0.3719
9.30454707145691,-0.3722
9.36156702041626,-0.3719
9.40464997291565,-0.3722
9.460925817489624,-0.372
9.503888845443726,-0.3721
9.560833930969238,-0.3721
9.603880882263184,-0.3722
9.660914897918701,-0.3722
9.702893018722534,-0.3721
9.759858846664429,-0.3722
9.81692099571228,-0.372
9.859824180603027,-0.3723
9.915828943252563,-0.3723
9.958767175674438,-0.3723
10.015838861465454,-0.3721
10.058794021606445,-0.3724
10.115819931030273,-0.3721
10.157701015472412,-0.3723
10.214797973632812,-0.3721
10.257666110992432,-0.3723
10.314812898635864,-0.372
10.356691837310791,-0.3724
10.413547992706299,-0.3721
10.456488847732544,-0.3723
10.513447999954224,-0.372
10.570399045944214,-0.3722
10.612540006637573,-0.3719
10.669469833374023,-0.3722
10.712471961975098,-0.3719
10.769454002380371,-0.3722
10.811508893966675,-0.3721
10.868406057357788,-0.3723
10.911437034606934,-0.3722
10.968475103378296,-0.3723
11.011445999145508,-0.3722
11.068444967269897,-0.372
11.110389947891235,-0.3723
11.167420864105225,-0.3722
11.21045708656311,-0.3722
11.266416072845459,-0.372
11.309360980987549,-0.3722
11.36638593673706,-0.3721
11.42337417602539,-0.3722
11.466366052627563,-0.3721
11.522387027740479,-0.3724
11.565356016159058,-0.3721
11.622325897216797,-0.3725
11.665331840515137,-0.372
11.722309112548828,-0.3723
11.764294862747192,-0.3721
11.821290016174316,-0.3723
11.864252805709839,-0.3721
11.921303033828735,-0.3723
11.963268995285034,-0.3719
12.020313024520874,-0.3724
12.063290119171143,-0.3721
12.120290994644165,-0.3724
12.162250995635986,-0.3722
12.219275951385498,-0.3723
12.262234210968018,-0.3722
12.319279193878174,-0.3723
12.376283168792725,-0.3722
12.418264150619507,-0.3721
12.475198030471802,-0.3722
12.518313884735107,-0.3721
12.575226068496704,-0.3722
12.617235898971558,-0.372
12.67418122291565,-0.3722
12.717216968536377,-0.3721
12.774195909500122,-0.3724
12.817221879959106,-0.3722
12.873183012008667,-0.3723
12.916186094284058,-0.3721
12.973160982131958,-0.3723
13.015185832977295,-0.3721
13.072132110595703,-0.3724
13.129148960113525,-0.372
13.172126054763794,-0.3723
13.229100942611694,-0.372
13.272111177444458,-0.3723
13.328123807907104,-0.3721
13.371129035949707,-0.3723
13.428107976913452,-0.372
13.470096826553345,-0.3723
13.528122186660767,-0.3721
13.570101976394653,-0.3721
13.6271071434021,-0.372
13.6700758934021,-0.3721
13.726086854934692,-0.3722
13.769131898880005,-0.3722
13.826126098632812,-0.3723
13.869256019592285,-0.3722
